Name,Description,final_model_importance,mean_outer_fold_importance,outer_folds_used
ENSG00000132549.18,VPS13B,0.0,0.0,0
ENSG00000253180.1,RP11-410L14.1,0.0,0.0,0
ENSG00000164920.9,OSR2,0.0,0.0,0
ENSG00000254112.1,KB-1205A7.1,0.0,0.0,0
ENSG00000104375.15,STK3,0.0,0.0,0
ENSG00000104361.9,NIPAL2,0.0,0.00037169358,1
ENSG00000104356.10,POP1,0.0,0.0,0
ENSG00000147677.10,EIF3H,0.0,0.0,0
ENSG00000147679.11,UTP23,0.0,0.0007972863,2
ENSG00000164754.14,RAD21,0.0,0.0,0
ENSG00000156831.7,NSMCE2,0.0,0.0,0
ENSG00000221176.1,MIR1207,0.0,0.00016767399,1
ENSG00000280055.1,TMEM75,0.0,0.00039346042,1
ENSG00000136997.16,MYC,0.0,0.0,0
ENSG00000224722.3,RP11-255B23.1,0.0,0.0,0
ENSG00000254010.1,RP11-103H7.5,0.0,0.0,0
ENSG00000168672.3,FAM84B,0.0,0.0,0
ENSG00000173334.3,TRIB1,0.0,0.0,0
ENSG00000253167.1,WASHC5-AS1,0.0,0.0,0
ENSG00000164758.7,MED30,0.0,0.0,0
ENSG00000164961.15,WASHC5,0.0,0.0,0
ENSG00000104549.11,SQLE,0.0,0.0,0
ENSG00000180938.5,ZNF572,0.0,0.0,0
ENSG00000272486.1,RP11-532M24.1,0.0,0.0,0
ENSG00000170873.18,MTSS1,0.0,0.00092773093,1
ENSG00000147684.7,NDUFB9,0.0,0.0,0
ENSG00000253106.1,RP11-158K1.3,0.0,0.0,0
ENSG00000147697.8,GSDMC,0.0,0.0,0
ENSG00000153310.19,FAM49B,0.0,0.0,0
ENSG00000153317.14,ASAP1,0.0,0.0,0
ENSG00000132294.14,EFR3A,0.0,0.0,0
ENSG00000169436.16,COL22A1,0.0,0.0,0
ENSG00000131773.13,KHDRBS3,0.0,0.0,0
ENSG00000248492.1,ZFAT-AS1,0.0,0.0,0
ENSG00000066827.15,ZFAT,0.0,0.00012157623,1
ENSG00000008513.14,ST3GAL1,0.0,0.0,0
ENSG00000225259.4,ST13P6,0.0,0.0,0
ENSG00000104419.14,NDRG1,0.0,0.0,0
ENSG00000104415.13,WISP1,0.0,0.0,0
ENSG00000155926.13,SLA,0.0,0.0,0
ENSG00000042832.11,TG,0.0,0.0,0
ENSG00000223697.3,AF230666.2,0.0,0.0,0
ENSG00000129292.20,PHF20L1,0.0,0.0,0
ENSG00000165071.14,TMEM71,0.0,0.00025632195,1
ENSG00000129295.8,LRRC6,0.0,0.0,0
ENSG00000184156.16,KCNQ3,0.0,5.9634e-06,1
ENSG00000147687.18,TATDN1,0.0,0.0,0
ENSG00000170881.4,RNF139,0.0,0.0,0
ENSG00000183665.5,TRMT12,0.0,0.0,0
ENSG00000172167.7,MTBP,0.0,0.0,0
ENSG00000187955.11,COL14A1,0.0,0.0,0
ENSG00000155792.9,DEPTOR,0.0,0.0,0
ENSG00000245330.4,KB-1471A8.1,0.0,0.0,0
ENSG00000136982.5,DSCC1,0.0,0.0,0
ENSG00000064313.11,TAF2,0.0,0.0,0
ENSG00000253495.1,CYCSP23,0.0,0.0,0
ENSG00000136960.12,ENPP2,0.0,0.0,0
ENSG00000136999.4,NOV,0.0,0.0,0
ENSG00000147676.13,MAL2,0.0,0.0,0
ENSG00000184374.2,COLEC10,0.0,0.0,0
ENSG00000164761.8,TNFRSF11B,0.0,0.0,0
ENSG00000225885.6,AC023590.1,0.0,0.0,0
ENSG00000177570.13,SAMD12,0.0,0.0,0
ENSG00000182197.10,EXT1,0.0,0.0,0
ENSG00000239917.3,RPS10P16,0.0,0.0,0
ENSG00000172172.7,MRPL13,0.0,0.0,0
ENSG00000172164.13,SNTB1,0.0,0.0,0
ENSG00000164983.7,TMEM65,0.0,0.0,0
ENSG00000170961.6,HAS2,0.0,0.0,0
ENSG00000214814.7,FER1L6,0.0,0.0,0
ENSG00000176853.15,FAM91A1,0.0,0.0,0
ENSG00000104537.16,ANXA13,0.0,0.0008119826,1
ENSG00000156804.7,FBXO32,0.0,0.0,0
ENSG00000156795.6,WDYHV1,0.0,0.0,0
ENSG00000156802.12,ATAD2,0.0,0.0,0
ENSG00000165156.14,ZHX1,0.0,0.0,0
ENSG00000243498.2,UBA52P5,0.0,0.0,0
ENSG00000189376.11,C8orf76,0.0,0.0,0
ENSG00000253258.1,RP11-539E17.5,0.0,0.00016106831,1
ENSG00000147689.16,FAM83A,0.0,0.0,0
ENSG00000156787.16,TBC1D31,0.0,0.0,0
ENSG00000136986.9,DERL1,0.0,0.0,0
ENSG00000253607.1,RP11-557C18.3,0.0,0.0,0
ENSG00000178764.7,ZHX2,0.0,0.0,0
ENSG00000254272.1,RP11-382J24.2,0.0,0.0,0
ENSG00000120910.14,PPP3CC,0.0,0.0,0
ENSG00000104635.13,SLC39A14,0.0,0.0,0
ENSG00000177683.13,THAP5,0.0,0.0,0
ENSG00000006652.13,IFRD1,0.0,0.0,0
ENSG00000198839.9,ZNF277,0.0,0.0,0
ENSG00000128512.20,DOCK4,0.0,0.0,0
ENSG00000227948.4,AC003989.4,0.0,0.0,0
ENSG00000173114.12,LRRN3,0.0,0.0,0
ENSG00000184903.9,IMMP2L,0.0,0.0,0
ENSG00000128590.4,DNAJB9,0.0,0.0,0
ENSG00000231006.1,RPL7P32,0.0,0.0,0
ENSG00000172209.5,GPR22,0.0,0.0,0
ENSG00000135241.16,PNPLA8,0.0,0.0,0
ENSG00000091129.19,NRCAM,0.0,0.0,0
ENSG00000091136.13,LAMB1,0.0,0.0,0
ENSG00000091140.13,DLD,0.0,0.0,0
ENSG00000105879.11,CBLL1,0.0,0.000505423,1
ENSG00000091137.11,SLC26A4,0.0,0.0,0
ENSG00000075790.10,BCAP29,0.0,0.0,0
ENSG00000181016.9,LSMEM1,0.0,2.403748e-05,1
ENSG00000146802.12,TMEM168,0.0,0.0,0
ENSG00000164603.11,BMT2,0.0,0.00158334,1
ENSG00000214194.8,LINC00998,0.0,0.0,0
ENSG00000228368.1,AC106873.4,0.0,0.0,0
ENSG00000276100.1,ST7-OT4_3,0.0,0.0,0
ENSG00000273571.1,ST7-OT4_2,0.0,0.0,0
ENSG00000214188.9,ST7-OT4,0.0,0.0,0
ENSG00000004866.20,ST7,0.0,0.0,0
ENSG00000227199.1,ST7-AS1,0.0,0.0,0
ENSG00000198898.13,CAPZA2,0.0,0.0,0
ENSG00000105976.14,MET,0.0,0.0,0
ENSG00000105974.11,CAV1,0.0,0.0,0
ENSG00000105971.14,CAV2,0.0,0.0,0
ENSG00000135269.17,TES,0.0,0.0,0
ENSG00000279086.1,RP11-667F14.1,0.0,0.000115230236,1
ENSG00000105967.15,TFEC,0.0,0.0,0
ENSG00000135272.10,MDFIC,0.0,0.0,0
ENSG00000128573.24,FOXP2,0.0,0.0,0
ENSG00000105865.10,DUS4L,0.0,0.0,0
ENSG00000164597.13,COG5,0.0,0.0,0
ENSG00000105989.8,WNT2,0.0,0.0,0
ENSG00000236848.2,RPL23AP95,0.0,0.0,0
ENSG00000189056.13,RELN,0.0,0.0,0
ENSG00000170615.14,SLC26A5,0.0,0.0,0
ENSG00000235354.1,RPS29P16,0.0,0.0,0
ENSG00000161057.11,PSMC2,0.0,0.0,0
ENSG00000105821.14,DNAJC2,0.0,0.0,0
ENSG00000105819.13,PMPCB,0.0,0.0,0
ENSG00000170629.14,DPY19L2P2,0.0,0.0,0
ENSG00000224415.1,RP11-401L13.4,0.0,0.0,0
ENSG00000105856.13,HBP1,0.0,0.0,0
ENSG00000161048.11,NAPEPLD,0.0,0.0,0
ENSG00000170632.13,ARMC10,0.0,0.0,0
ENSG00000128606.12,LRRC17,0.0,0.0,0
ENSG00000161040.16,FBXL13,0.0,0.0,0
ENSG00000222011.8,FAM185A,0.0,0.0,0
ENSG00000233297.4,RASA4DP,0.0,0.0,0
ENSG00000228049.7,POLR2J2,0.0,0.0,0
ENSG00000164815.10,ORC5,0.0,0.0,0
ENSG00000197258.5,EIF4BP6,0.0,0.0,0
ENSG00000005483.20,KMT2E,0.0,0.0,0
ENSG00000135250.16,SRPK2,0.0,0.000423179,1
ENSG00000005249.12,PRKAR2B,0.0,0.0,0
ENSG00000105851.10,PIK3CG,0.0,0.0,0
ENSG00000253276.2,CCDC71L,0.0,2.247901e-05,1
ENSG00000105835.11,NAMPT,0.0,0.0,0
ENSG00000008282.8,SYPL1,0.0,0.0008521105,1
ENSG00000128536.15,CDHR3,0.0,0.0,0
ENSG00000226624.1,CTA-351J1.1,0.0,0.0,0
ENSG00000146776.14,ATXN7L1,0.0,0.0,0
ENSG00000231167.3,YBX1P2,0.0,0.0,0
ENSG00000185055.10,EFCAB10,0.0,0.0,0
ENSG00000135249.7,RINT1,0.0,0.0,0
ENSG00000091127.13,PUS7,0.0,0.0,0
ENSG00000242154.1,RP4-778K6.3,0.0,0.0,0
ENSG00000244490.1,RWDD4P1,0.0,0.0,0
ENSG00000213361.2,RP4-778K6.1,0.0,0.0,0
ENSG00000213050.5,TPM3P1,0.0,0.0,0
ENSG00000001626.14,CFTR,0.0,0.0,0
ENSG00000197181.11,PIWIL2,0.0,0.0,0
ENSG00000128524.4,ATP6V1F,0.0,0.0,0
ENSG00000238072.1,RP11-305M3.2,0.0,0.0,0
ENSG00000158467.16,AHCYL2,0.0,0.0,0
ENSG00000128602.9,SMO,0.0,0.0,0
ENSG00000158457.5,TSPAN33,0.0,0.0,0
ENSG00000230359.5,TPI1P2,0.0,0.0,0
ENSG00000064419.13,TNPO3,0.0,0.0,0
ENSG00000128604.19,IRF5,0.0,0.0,0
ENSG00000135253.13,KCP,0.0,0.0,0
ENSG00000230715.3,RP11-274B21.4,0.0,0.0,0
ENSG00000128591.15,FLNC,0.0,0.0,0
ENSG00000128596.16,CCDC136,0.0,0.0,0
ENSG00000128617.2,OPN1SW,0.0,0.0,0
ENSG00000128595.16,CALU,0.0,0.0,0
ENSG00000201041.1,RNA5SP242,0.0,0.0,0
ENSG00000205085.10,FAM71F2,0.0,0.0,0
ENSG00000281490.1,CICP14,0.0,0.0,0
ENSG00000128578.9,STRIP2,0.0,0.0,0
ENSG00000240204.2,SMKR1,0.0,0.0,0
ENSG00000106459.14,NRF1,0.0,0.0,0
ENSG00000186591.11,UBE2H,0.0,0.0,0
ENSG00000221866.9,PLXNA4,0.0,0.0,0
ENSG00000213261.3,EEF1B2P6,0.0,0.0,0
ENSG00000128567.16,PODXL,0.0,0.0,0
ENSG00000128585.17,MKLN1,0.0,0.0,0
ENSG00000270953.1,RP11-2E11.9,0.0,0.0,0
ENSG00000158623.14,COPG2,0.0,0.0,0
ENSG00000270823.1,RP11-2E11.6,0.0,0.001336315,1
ENSG00000106484.14,MEST,0.0,0.00014445923,1
ENSG00000106477.18,CEP41,0.0,0.0,0
ENSG00000091704.9,CPA1,0.0,0.0,0
ENSG00000128510.10,CPA4,0.0,0.0,0
ENSG00000158516.11,CPA2,0.0,0.0,0
ENSG00000240571.1,RP11-775D22.3,0.0,0.0,0
ENSG00000146842.16,TMEM209,0.0,0.0,0
ENSG00000128607.13,KLHDC10,0.0,0.0,0
ENSG00000243679.1,RP11-274B21.3,0.0,0.0,0
ENSG00000243302.3,RP11-274B21.2,0.0,0.0,0
ENSG00000077063.10,CTTNBP2,0.0,0.0,0
ENSG00000008311.14,AASS,0.0,4.9470913e-05,1
ENSG00000128609.14,NDUFA5,0.0,0.0,0
ENSG00000164675.10,IQUB,0.0,0.0,0
ENSG00000227573.2,RP5-1166A24.1,0.0,0.0,0
ENSG00000235631.1,RNF148,0.0,0.0,0
ENSG00000188050.2,RNF133,0.0,0.0,0
ENSG00000235459.5,RPS26P31,0.0,0.0,0
ENSG00000081803.15,CADPS2,0.0,0.0,0
ENSG00000106278.11,PTPRZ1,0.0,0.0,0
ENSG00000281896.1,RP11-274B21.13,0.0,0.0,0
ENSG00000196937.10,FAM3C,0.0,0.0,0
ENSG00000234927.1,HMGN1P18,0.0,0.0,0
ENSG00000106034.17,CPED1,0.0,0.0,0
ENSG00000071243.15,ING3,0.0,0.0,0
ENSG00000106025.8,TSPAN12,0.0,0.0,0
ENSG00000184408.9,KCND2,0.0,0.0,0
ENSG00000128534.7,LSM8,0.0,0.0,0
ENSG00000170807.11,LMOD2,0.0,0.0,0
ENSG00000106299.7,WASL,0.0,0.0,0
ENSG00000170775.2,GPR37,0.0,0.0,0
ENSG00000128513.14,POT1,0.0,0.0,0
ENSG00000213280.2,RP11-212P7.1,0.0,0.00018140391,1
ENSG00000280828.1,RP11-274B21.1,0.0,0.0,0
ENSG00000272601.1,RP11-155G14.5,0.0,0.0,0
ENSG00000135245.9,HILPDA,0.0,0.0,0
ENSG00000106348.16,IMPDH1,0.0,0.0,0
ENSG00000106344.8,RBM28,0.0,0.0,0
ENSG00000207588.1,MIR593,0.0,0.0,0
ENSG00000128594.7,LRRC4,0.0,0.0,0
ENSG00000279078.1,SND1-IT1,0.0,0.0,0
ENSG00000240579.1,RP11-20L24.1,0.0,0.0,0
ENSG00000197157.10,SND1,0.0,0.0,0
ENSG00000004059.10,ARF5,0.0,0.0,0
ENSG00000179562.2,GCC1,0.0,0.0,0
ENSG00000048405.9,ZNF800,0.0,0.0,0
ENSG00000179603.17,GRM8,0.0,0.0,0
ENSG00000173678.14,SPDYE2B,0.0,8.494385e-05,1
ENSG00000267368.1,UPK3BL,0.0,0.0011145403,1
ENSG00000279168.2,RP11-514P8.10,0.0,0.0,0
ENSG00000180535.3,BHLHA15,0.0,0.0,0
ENSG00000196367.12,TRRAP,0.0,0.0,0
ENSG00000166448.14,TMEM130,0.0,0.0,0
ENSG00000106236.3,NPTX2,0.0,0.0,0
ENSG00000214389.2,RPS3AP26,0.0,0.00016119641,1
ENSG00000006453.13,BAIAP2L1,0.0,0.0,0
ENSG00000164713.9,BRI3,0.0,0.0,0
ENSG00000205356.9,TECPR1,0.0,0.0,0
ENSG00000164715.5,LMTK2,0.0,0.0,0
ENSG00000196636.7,SDHAF3,0.0,0.0,0
ENSG00000243554.1,AC004967.7,0.0,2.6055865e-05,1
ENSG00000183444.10,OR7E38P,0.0,0.0,0
ENSG00000238228.1,OR7E7P,0.0,0.0,0
ENSG00000232097.1,AC079781.8,0.0,0.0,0
ENSG00000237818.1,RPS3AP29,0.0,0.0,0
ENSG00000226744.1,AC079781.5,0.0,0.0,0
ENSG00000070669.16,ASNS,0.0,0.0,0
ENSG00000238109.1,AC004893.10,0.0,0.0,0
ENSG00000242687.2,AC004893.11,0.0,0.0,0
ENSG00000198742.9,SMURF1,0.0,0.0,0
ENSG00000185467.7,KPNA7,0.0,0.0,0
ENSG00000197037.10,ZSCAN25,0.0,0.0,0
ENSG00000244219.6,GS1-259H13.2,0.0,0.0,0
ENSG00000197343.10,ZNF655,0.0,0.0,0
ENSG00000221909.2,FAM200A,0.0,0.0,0
ENSG00000196652.11,ZKSCAN5,0.0,0.0,0
ENSG00000160908.14,ZNF394,0.0,0.0,0
ENSG00000198556.13,ZNF789,0.0,0.0,0
ENSG00000241468.7,ATP5J2,0.0,0.0,0
ENSG00000228335.1,AC073063.10,0.0,0.0,0
ENSG00000160917.14,CPSF4,0.0,0.0,0
ENSG00000106246.17,PTCD1,0.0,0.0,0
ENSG00000106245.10,BUD31,0.0,0.0,0
ENSG00000106244.12,PDAP1,0.0,0.0,0
ENSG00000130429.12,ARPC1B,0.0,0.0,0
ENSG00000241685.9,ARPC1A,0.0,0.0,0
ENSG00000006128.11,TAC1,0.0,0.0,0
ENSG00000105880.4,DLX5,0.0,0.0,0
ENSG00000105808.17,RASA4,0.0,0.0,0
ENSG00000127993.15,RBM48,0.0,0.0,0
ENSG00000004948.13,CALCR,0.0,0.0,0
ENSG00000004766.15,VPS50,0.0,0.0,0
ENSG00000188175.9,HEPACAM2,0.0,0.0,0
ENSG00000177409.11,SAMD9L,0.0,0.0,0
ENSG00000205413.7,SAMD9,0.0,0.0,0
ENSG00000105810.9,CDK6,0.0,0.0,0
ENSG00000234545.7,FAM133B,0.0,0.0,0
ENSG00000127980.15,PEX1,0.0,0.0,0
ENSG00000127922.9,SEM1,0.0,0.0,0
ENSG00000242950.6,ERVW-1,0.0,0.0,0
ENSG00000244055.1,AC007566.10,0.0,0.0,0
ENSG00000157259.6,GATAD1,0.0,0.0,0
ENSG00000001631.15,KRIT1,0.0,0.0,0
ENSG00000240720.7,LRRD1,0.0,0.0,0
ENSG00000001630.15,CYP51A1,0.0,0.0,0
ENSG00000127914.16,AKAP9,0.0,0.0,0
ENSG00000237729.2,AC002075.4,0.0,0.00025818287,1
ENSG00000105825.11,TFPI2,0.0,0.0,0
ENSG00000127920.5,GNG11,0.0,0.0,0
ENSG00000105829.11,BET1,0.0,0.0,0
ENSG00000208025.1,MIR591,0.0,0.0,0
ENSG00000004864.13,SLC25A13,0.0,0.0,0
ENSG00000158560.14,DYNC1I1,0.0,0.0,0
ENSG00000004799.7,PDK4,0.0,0.0,0
ENSG00000273138.1,GS1-293C5.1,0.0,0.00018922429,1
ENSG00000105854.12,PON2,0.0,0.0,0
ENSG00000105852.10,PON3,0.0,0.0,0
ENSG00000228751.1,AC004022.8,0.0,0.0,0
ENSG00000237160.2,AC004022.7,0.0,0.0,0
ENSG00000005421.8,PON1,0.0,0.0,0
ENSG00000158528.11,PPP1R9A,0.0,0.0,0
ENSG00000242265.5,PEG10,0.0,0.0,0
ENSG00000127990.15,SGCE,0.0,0.00071697374,1
ENSG00000127995.16,CASD1,0.0,0.0,0
ENSG00000164692.17,COL1A2,0.0,0.0,0
ENSG00000106258.13,CYP3A5,0.0,0.0,0
ENSG00000282301.1,CYP3A7-CYP3A51P,0.0,0.0,0
ENSG00000282277.1,CYP3A51P,0.0,0.0,0
ENSG00000087085.13,ACHE,0.0,0.0,0
ENSG00000128564.6,VGF,0.0,0.0,0
ENSG00000106367.13,AP1S1,0.0,0.0,0
ENSG00000106366.8,SERPINE1,0.0,0.0,0
ENSG00000169871.12,TRIM56,0.0,0.0,0
ENSG00000205277.9,MUC12,0.0,0.00023826903,1
ENSG00000274993.1,RP11-395B7.2,0.0,0.0,0
ENSG00000169894.17,MUC3A,0.0,0.0,0
ENSG00000176125.4,UFSP1,0.0,0.0,0
ENSG00000160870.12,CYP3A7,0.0,0.0,0
ENSG00000087087.18,SRRT,0.0,0.0,0
ENSG00000087077.13,TRIP6,0.0,0.0,0
ENSG00000146828.17,SLC12A9,0.0,0.0,0
ENSG00000196411.9,EPHB4,0.0,0.0,0
ENSG00000172336.4,POP7,0.0,0.0,0
ENSG00000146830.9,GIGYF1,0.0,0.0,0
ENSG00000172354.9,GNB2,0.0,0.0,0
ENSG00000106397.11,PLOD3,0.0,0.0,0
ENSG00000106400.11,ZNHIT1,0.0,0.0,0
ENSG00000106404.13,CLDN15,0.0,0.00034490696,1
ENSG00000232445.1,RP11-132A1.4,0.0,0.0,0
ENSG00000205238.9,SPDYE2,0.0,0.0,0
ENSG00000168255.19,POLR2J3,0.0,0.0,0
ENSG00000170667.14,RASA4B,0.0,0.0,0
ENSG00000005075.15,POLR2J,0.0,0.0,0
ENSG00000161036.12,LRWD1,0.0,0.0,0
ENSG00000160993.3,ALKBH4,0.0,0.0,0
ENSG00000160991.15,ORAI2,0.0,0.0,0
ENSG00000239486.1,RP11-163E9.1,0.0,0.0,0
ENSG00000239969.5,RP11-163E9.2,0.0,0.0,0
ENSG00000128563.13,PRKRIP1,0.0,0.0,0
ENSG00000260097.2,SPDYE6,0.0,0.0,0
ENSG00000170409.7,CTA-313A17.2,0.0,0.0,0
ENSG00000160999.10,SH2B2,0.0,0.0,0
ENSG00000257923.9,CUX1,0.0,0.0,0
ENSG00000128581.15,IFT22,0.0,0.0,0
ENSG00000106327.12,TFR2,0.0,0.0,0
ENSG00000106330.11,MOSPD3,0.0,0.0,0
ENSG00000106333.12,PCOLCE,0.0,0.0,0
ENSG00000239521.7,GATS,0.0,0.0,0
ENSG00000213420.7,GPC2,0.0,0.0,0
ENSG00000197093.10,GAL3ST4,0.0,0.0,0
ENSG00000146826.16,C7orf43,0.0,0.0,0
ENSG00000188186.10,LAMTOR4,0.0,0.0,0
ENSG00000166997.7,CNPY4,0.0,0.0,0
ENSG00000106290.14,TAF6,0.0,0.0,0
ENSG00000221838.9,AP4M1,0.0,0.0,0
ENSG00000207547.1,MIR25,0.0,0.0,0
ENSG00000166508.17,MCM7,0.0,0.0,0
ENSG00000168090.9,COPS6,0.0,0.0,0
ENSG00000166529.14,ZSCAN21,0.0,0.0,0
ENSG00000106261.16,ZKSCAN1,0.0,0.0,0
ENSG00000160862.12,AZGP1,0.0,0.0,0
ENSG00000176402.5,GJC3,0.0,0.0,0
ENSG00000146833.15,TRIM4,0.0,0.0,0
ENSG00000066923.17,STAG3,0.0,0.0,0
ENSG00000213413.2,PVRIG,0.0,0.0,0
ENSG00000224729.5,PCOLCE-AS1,0.0,0.0,0
ENSG00000214300.7,SPDYE3,0.0,0.0,0
ENSG00000106336.12,FBXO24,0.0,0.0,0
ENSG00000077454.15,LRCH4,0.0,0.0,0
ENSG00000205307.11,SAP25,0.0,0.0,0
ENSG00000106351.12,AGFG2,0.0,0.0,0
ENSG00000166925.8,TSC22D4,0.0,0.0,0
ENSG00000185955.4,C7orf61,0.0,0.0,0
ENSG00000160813.6,PPP1R35,0.0,0.0,0
ENSG00000241357.1,RP11-758P17.2,0.0,0.0,0
ENSG00000146834.13,MEPCE,0.0,0.0,0
ENSG00000078487.17,ZCWPW1,0.0,0.0,0
ENSG00000085514.15,PILRA,0.0,0.0,0
ENSG00000235333.3,PVRIG2P,0.0,0.0,0
ENSG00000121716.20,PILRB,0.0,0.0,0
ENSG00000242294.6,STAG3L5P,0.0,0.0,0
ENSG00000078319.9,PMS2P1,0.0,0.0,0
ENSG00000106554.11,CHCHD3,0.0,0.0,0
ENSG00000283041.1,RP11-371A22.1,0.0,0.0050943824,1
ENSG00000131558.14,EXOC4,0.0,0.0,0
ENSG00000105983.20,LMBR1,0.0,0.0,0
ENSG00000224324.1,THAP5P1,0.0,0.0,0
ENSG00000155093.17,PTPRN2,0.0,0.0,0
ENSG00000105993.14,DNAJB6,0.0,0.0,0
ENSG00000236018.2,RP4-814D15.1,0.0,0.0,0
ENSG00000225224.1,RPS27AP12,0.0,0.0,0
ENSG00000009335.17,UBE3C,0.0,0.0,0
ENSG00000146909.7,NOM1,0.0,0.0,0
ENSG00000224903.1,AC005534.8,0.0,0.0,0
ENSG00000196584.2,XRCC2,0.0,0.0,0
ENSG00000105982.16,RNF32,0.0,0.0,0
ENSG00000234450.1,AC005534.6,0.0,0.0,0
ENSG00000182648.11,LINC01006,0.0,0.001443031,1
ENSG00000184863.10,RBM33,0.0,0.0,0
ENSG00000186480.12,INSIG1,0.0,0.0,0
ENSG00000157212.18,PAXIP1,0.0,0.0,0
ENSG00000214106.7,PAXIP1-AS2,0.0,0.0,0
ENSG00000146918.19,NCAPG2,0.0,0.0,0
ENSG00000117868.15,ESYT2,0.0,0.0,0
ENSG00000126870.15,WDR60,0.0,0.0,0
ENSG00000223508.5,RPL23AP53,0.0,0.0,0
ENSG00000164816.7,DEFA5,0.0,0.0,0
ENSG00000239839.6,DEFA3,0.0,0.0,0
ENSG00000164822.4,DEFA6,0.0,0.0,0
ENSG00000164825.3,DEFB1,0.0,0.0,0
ENSG00000155189.11,AGPAT5,0.0,0.0,0
ENSG00000249898.7,MCPH1-AS1,0.0,0.0,0
ENSG00000091879.13,ANGPT2,0.0,0.0,0
ENSG00000253550.1,RP11-115C21.4,0.0,0.0,0
ENSG00000147316.12,MCPH1,0.0,0.0,0
ENSG00000036448.9,MYOM2,0.0,0.0,0
ENSG00000104728.15,ARHGEF10,0.0,0.0,0
ENSG00000182372.9,CLN8,0.0,0.0,0
ENSG00000104714.13,ERICH1,0.0,0.0,0
ENSG00000147364.16,FBXO25,0.0,0.0,0
ENSG00000172748.13,ZNF596,0.0,0.0,0
ENSG00000133627.17,ACTR3B,0.0,0.0,0
ENSG00000225416.1,AC104843.3,0.0,0.0,0
ENSG00000179144.4,GIMAP7,0.0,0.0,0
ENSG00000055118.14,KCNH2,0.0,0.0,0
ENSG00000164889.13,SLC4A2,0.0,0.0,0
ENSG00000164885.12,CDK5,0.0,0.0,0
ENSG00000213199.7,ASIC3,0.0,0.0,0
ENSG00000243433.1,RP11-148K1.10,0.0,0.0,0
ENSG00000197150.12,ABCB8,0.0,0.0,0
ENSG00000181652.19,ATG9B,0.0,0.0,0
ENSG00000164867.10,NOS3,0.0,0.0,0
ENSG00000002726.20,AOC1,0.0,0.0,0
ENSG00000241007.1,SEPT7P6,0.0,0.0,0
ENSG00000002933.7,TMEM176A,0.0,0.0,0
ENSG00000106565.17,TMEM176B,0.0,0.0,0
ENSG00000241134.3,BET1P1,0.0,0.0,0
ENSG00000196329.11,GIMAP5,0.0,0.0,0
ENSG00000213203.2,GIMAP1,0.0,0.0,0
ENSG00000106560.10,GIMAP2,0.0,0.0,0
ENSG00000133561.15,GIMAP6,0.0,0.0,0
ENSG00000244151.1,RP11-148K1.12,0.0,0.0,0
ENSG00000164896.19,FASTK,0.0,0.0,0
ENSG00000164897.12,TMUB1,0.0,0.00021223149,1
ENSG00000133612.18,AGAP3,0.0,0.0,0
ENSG00000204894.4,RP11-208G20.2,0.0,0.0,0
ENSG00000055609.17,KMT2C,0.0,0.0,0
ENSG00000229591.1,RP5-981O7.2,0.0,0.0,0
ENSG00000178234.12,GALNT11,0.0,0.0,0
ENSG00000106617.13,PRKAG2,0.0,0.0,0
ENSG00000240132.1,ETF1P2,0.0,0.0,0
ENSG00000106615.9,RHEB,0.0,0.0,0
ENSG00000243836.5,WDR86-AS1,0.0,0.0,0
ENSG00000187260.15,WDR86,0.0,0.0,0
ENSG00000013374.15,NUB1,0.0,0.0,0
ENSG00000272661.1,RP4-548D19.3,0.0,0.0,0
ENSG00000082014.16,SMARCD3,0.0,0.0,0
ENSG00000284191.1,MIR671,0.0,0.0,0
ENSG00000033100.16,CHPF2,0.0,0.0,0
ENSG00000033050.7,ABCF2,0.0,0.0,0
ENSG00000233295.3,FAM90A20P,0.0,0.0,0
ENSG00000177257.2,DEFB4B,0.0,0.0,0
ENSG00000171711.2,DEFB4A,0.0,0.0,0
ENSG00000003989.17,SLC7A2,0.0,0.0,0
ENSG00000171428.13,NAT1,0.0,0.0,0
ENSG00000104763.18,ASAH1,0.0,0.0,0
ENSG00000078674.17,PCM1,0.0,0.0,0
ENSG00000253215.1,RP11-156K13.2,0.0,0.0,0
ENSG00000104760.16,FGL1,0.0,0.0,0
ENSG00000129422.14,MTUS1,0.0,0.0,0
ENSG00000104213.12,PDGFRL,0.0,0.0,0
ENSG00000003987.13,MTMR7,0.0,0.0,0
ENSG00000173295.7,FAM86B3P,0.0,0.0,0
ENSG00000155975.9,VPS37A,0.0,0.0,0
ENSG00000198791.11,CNOT7,0.0,0.0,0
ENSG00000104219.12,ZDHHC2,0.0,0.0,0
ENSG00000155970.11,MICU3,0.0,0.0,0
ENSG00000038945.14,MSR1,0.0,0.0,0
ENSG00000104723.20,TUSC3,0.0,0.0006563761,1
ENSG00000164743.4,C8orf48,0.0,0.0007662546,1
ENSG00000156011.16,PSD3,0.0,0.0,0
ENSG00000104611.11,SH2D4A,0.0,0.0,0
ENSG00000147408.14,CSGALNACT1,0.0,0.0,0
ENSG00000104613.11,INTS10,0.0,0.0,0
ENSG00000168495.12,POLR3D,0.0,0.0,0
ENSG00000168487.17,BMP1,0.0,0.00041270853,1
ENSG00000168484.12,SFTPC,0.0,0.0006767246,1
ENSG00000168481.8,LGI3,0.0,0.0,0
ENSG00000168476.11,REEP4,0.0,0.0,0
ENSG00000168453.14,HR,0.0,0.0,0
